timestamp,sensor_id,temperature,label
2025-10-15 09:46:23,1,46.76367112954746,0
2025-10-15 09:46:23,3,49.264171039898926,0
2025-10-15 09:46:23,2,51.900657929731366,0
2025-10-15 09:46:23,4,52.1840623062093,0
2025-10-15 09:46:24,1,47.07993768399386,0
2025-10-15 09:46:24,3,46.47966569605805,0
2025-10-15 09:46:24,4,57.77871796878102,0
2025-10-15 09:46:24,2,52.83452297199185,0
2025-10-15 09:46:25,1,46.896982730436896,0
2025-10-15 09:46:25,2,51.460463590333255,0
2025-10-15 09:46:25,3,49.93002918907143,0
2025-10-15 09:46:25,4,55.647635720154035,0
2025-10-15 09:46:26,2,48.80508316581349,0
2025-10-15 09:46:26,3,48.32907543892798,0
2025-10-15 09:46:26,1,41.97388138208732,0
2025-10-15 09:46:26,4,56.7215699547212,0
2025-10-15 09:46:27,2,47.46139997996617,0
2025-10-15 09:46:27,3,48.60971812345683,0
2025-10-15 09:46:27,4,52.76350390662863,0
2025-10-15 09:46:27,1,50.841667634552564,0
2025-10-15 09:46:28,1,44.86169319203827,0
2025-10-15 09:46:28,2,42.6861599024919,0
2025-10-15 09:46:28,3,40.65033747338124,0
2025-10-15 09:46:28,4,54.56196078986683,0
2025-10-15 09:46:29,3,50.126683002615685,0
2025-10-15 09:46:29,4,50.10340036383903,0
2025-10-15 09:46:29,1,43.70498602082539,0
2025-10-15 09:46:29,2,51.168480763677685,0
2025-10-15 09:46:30,4,54.95835209012679,0
2025-10-15 09:46:30,2,50.945509442683196,0
2025-10-15 09:46:30,1,45.67043866833919,0
2025-10-15 09:46:30,3,44.65884910483776,0
2025-10-15 09:46:31,1,45.367297859405795,0
2025-10-15 09:46:31,4,56.13335949780817,0
2025-10-15 09:46:31,2,46.98573352135028,0
2025-10-15 09:46:31,3,42.80326963323484,0
2025-10-15 09:46:32,1,41.78327523418675,0
2025-10-15 09:46:32,3,41.022947189036515,0
2025-10-15 09:46:32,2,48.48384900299107,0
2025-10-15 09:46:32,4,55.604408779346684,0
2025-10-15 09:46:33,2,51.47106866648001,0
2025-10-15 09:46:33,1,49.31452804655922,0
2025-10-15 09:46:33,3,41.96628175267721,0
2025-10-15 09:46:33,4,53.75928409823197,0
2025-10-15 09:46:34,3,41.187842247593665,0
2025-10-15 09:46:34,4,52.72180411920615,0
2025-10-15 09:46:34,2,44.378369338959224,0
2025-10-15 09:46:34,1,49.90709218219232,0
2025-10-15 09:46:35,2,49.54972024822047,0
2025-10-15 09:46:35,3,47.0031978179072,0
2025-10-15 09:46:35,1,51.43282315969221,0
2025-10-15 09:46:35,4,53.69242578205683,0
2025-10-15 09:46:36,4,55.4865263701926,0
2025-10-15 09:46:36,1,44.1644529142196,0
2025-10-15 09:46:36,3,45.15283221705667,0
2025-10-15 09:46:36,2,47.76562192776556,0
2025-10-15 09:46:37,1,47.76047675412734,0
2025-10-15 09:46:37,4,50.46845172901522,0
2025-10-15 09:46:37,3,46.625004150353625,0
2025-10-15 09:46:37,2,51.25805710049846,0
2025-10-15 09:46:38,4,51.51781616582972,0
2025-10-15 09:46:38,3,44.96315122531011,0
2025-10-15 09:46:38,1,48.467306949332965,0
2025-10-15 09:46:38,2,48.832587042636526,0
2025-10-15 09:46:39,2,45.298126651131405,0
2025-10-15 09:46:39,3,44.32552426637954,0
2025-10-15 09:46:39,1,48.13520163427508,0
2025-10-15 09:46:39,4,59.16033080159126,0
2025-10-15 09:46:40,2,43.03068199663285,0
2025-10-15 09:46:40,1,51.46514824791471,0
2025-10-15 09:46:40,3,43.2197173510157,0
2025-10-15 09:46:40,4,52.23928981993381,0
2025-10-15 09:46:41,3,43.024962006761,0
2025-10-15 09:46:41,4,59.72474158107466,0
2025-10-15 09:46:41,2,49.407154012471416,0
2025-10-15 09:46:41,1,45.73593074966716,0
2025-10-15 09:46:42,2,46.878121445300636,0
2025-10-15 09:46:42,1,43.95250529578287,0
2025-10-15 09:46:42,3,44.05428124597994,0
2025-10-15 09:46:42,4,57.65364669695373,0
2025-10-15 09:46:43,3,45.52579538919021,0
2025-10-15 09:46:43,2,51.249233224076555,0
2025-10-15 09:46:43,4,51.31693945656824,0
2025-10-15 09:46:43,1,45.969939942484935,0
2025-10-15 09:46:44,3,47.536127955700394,0
2025-10-15 09:46:44,1,42.03226554962093,0
2025-10-15 09:46:44,4,53.09930791816275,0
2025-10-15 09:46:44,2,51.02427088057756,0
2025-10-15 09:46:45,3,45.27330251767973,0
2025-10-15 09:46:45,1,48.746818831827085,0
2025-10-15 09:46:45,4,55.26103563104336,0
2025-10-15 09:46:45,2,48.86883262297967,0
2025-10-15 09:46:46,2,51.309641756165995,0
2025-10-15 09:46:46,3,45.57667019331215,0
2025-10-15 09:46:46,1,45.9317267000943,0
2025-10-15 09:46:46,4,53.85671067294647,0
2025-10-15 09:46:47,2,49.634036671298254,0
2025-10-15 09:46:47,1,44.71299862484732,0
2025-10-15 09:46:47,3,50.25258312742756,0
2025-10-15 09:46:47,4,53.586813981229035,0
2025-10-15 09:46:48,4,51.882505921571536,0
2025-10-15 09:46:48,2,50.65743318833134,0
2025-10-15 09:46:48,3,43.105608476877116,0
2025-10-15 09:46:48,1,48.91493991087343,0
2025-10-15 09:46:49,3,49.006360289982105,0
2025-10-15 09:46:49,2,48.63851209426487,0
2025-10-15 09:46:49,4,59.27235900614895,0
2025-10-15 09:46:49,1,47.12887245841103,0
2025-10-15 09:46:50,2,49.409863776967,0
2025-10-15 09:46:50,3,50.50766067870365,0
2025-10-15 09:46:50,1,45.755796038360344,0
2025-10-15 09:46:50,4,51.25146362695414,0
2025-10-15 09:46:51,3,47.47906252341979,0
2025-10-15 09:46:51,4,55.67347224467457,0
2025-10-15 09:46:51,1,43.34241325654634,0
2025-10-15 09:46:51,2,52.19554157090045,0
2025-10-15 09:46:52,1,51.2682121829064,0
2025-10-15 09:46:52,2,43.64786470032586,0
2025-10-15 09:46:52,4,51.93025546138044,0
